"","model","testletid","itemid","alphabet","A","B","C","D","item_prompt","response","cleaned_response","correct_response","correct","stringdist","model_short","participant_id","participant_group","exclude","exclude_comment","copy_A","copy_B","copy_C","empty","copy_rule","literal_rule_response","one_rule_rep_response","one_rule_predsuc_response","incorrect_rule_repetition_1_response","incorrect_rule_repetition_2_response","incorrect_rule_successor_1_response","incorrect_rule_successor_2_response","incorrect_rule_predecessor_1_response","incorrect_rule_predecessor_2_response","literal_rule","one_rep_rule","one_predsuc_rule","one_rule","incorrect_rule_repetition_1","incorrect_rule_repetition_2","incorrect_rule_successor_1","incorrect_rule_successor_2","incorrect_rule_predecessor_1","incorrect_rule_predecessor_2","incorrect_rule_rep","incorrect_rule_suc","incorrect_rule_pre","incorrect_rule","other_rule","sum_rules"
"5031",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3989","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5032",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3981","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5033",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3988","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5034",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3987","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5035",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3984","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5036",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3996","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5037",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3998","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5038",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3994","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5039",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? # #","? ? # #","? ? ] ]",0,2,NA,"3999","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5040",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3995","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5041",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ~ ~","? ? ~ ~","? ? ] ]",0,2,NA,"3985","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5042",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3993","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5043",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4001","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5044",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4002","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5045",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"$ $","$ $","? ? ] ]",0,6,NA,"4000","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5046",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4004","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5047",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? * *","? ? * *","? ? ] ]",0,2,NA,"4003","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5048",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4005","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5049",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4007","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5050",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4006","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5051",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"3968","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5052",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4020","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5053",NA,NA,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]",NA,"? ? ] ]","? ? ] ]","? ? ] ]",1,0,NA,"4026","Adults","include","include",0,0,0,0,0,"? ? ^ ^","? ? : :","? )","? : :","? ? : :","? )","? *","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5054",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"$ ? ?","$ ? ?","# {",0,4,NA,"3730","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5055",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3743","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5056",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3752","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5057",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3760","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5058",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3762","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5059",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3766","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5060",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3771","Children","maybe","answered < 40% of Latin alphabet items correctly",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5061",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3772","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5062",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3779","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5063",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3785","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5064",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3795","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5065",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3790","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5066",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3798","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5067",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3799","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5068",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3801","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5069",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3800","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5070",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3807","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5071",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3809","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5072",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3808","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5073",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"",NA,"# {",0,NA,NA,"3821","Children","include","",NA,NA,NA,1,NA,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"5074",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3813","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5075",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3832","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5076",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3837","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5077",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3831","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5078",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3844","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5079",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3843","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5080",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3845","Children","maybe","answered < 40% of Latin alphabet items correctly",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5081",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3846","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5082",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3848","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5083",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3862","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5084",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"",NA,"# {",0,NA,NA,"3863","Children","include","",NA,NA,NA,1,NA,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"5085",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3864","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5086",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"",NA,"# {",0,NA,NA,"3865","Children","include","",NA,NA,NA,1,NA,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"5087",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3872","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5088",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3867","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5089",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3873","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5090",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3871","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5091",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3874","Children","include","",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5092",NA,NA,1003,"Symbol","@%","@^","#~","# {",NA,"# {","# {","# {",1,0,NA,"3895","Adults","include","include",0,0,0,0,0,"#~ @^","","#$","#~ #~","#~ #~","#$","#{","^~","!~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5093",NA,NA,1003,"Symbol","@%","@^","#~","# {",NA,"# {","# {","# {",1,0,NA,"3896","Adults","include","include",0,0,0,0,0,"#~ @^","","#$","#~ #~","#~ #~","#$","#{","^~","!~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5094",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3912","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5095",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# ?","# ?","# {",0,1,NA,"3916","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5096",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3918","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5097",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3931","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5098",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3932","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5099",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3935","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5100",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3947","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5101",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3948","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5102",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3949","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5103",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3952","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5104",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3957","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5105",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3950","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5106",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3959","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5107",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3961","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5108",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3956","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5109",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3963","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5110",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3964","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5111",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3967","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5112",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3969","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5113",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3965","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5114",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# $","# $","# {",0,1,NA,"3971","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"5115",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3970","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5116",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3982","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5117",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3973","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5118",NA,NA,1003,"Symbol","@ %","@ ^","# ~","# {",NA,"# {","# {","# {",1,0,NA,"3977","Adults","include","include",0,0,0,0,0,"# ^","","# $","# ~ ~","# # ~ ~","# $","# {","^ ~","! ~",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
